X,Y,Reconstruction_Error
-1746015.2392480588,-336134.45844603534,0.0
-1742704.9122612274,-336134.45844603534,0.0
-1739394.585274396,-336134.45844603534,0.0
-1736084.2582875646,-336134.45844603534,0.0
-1732773.9313007332,-336134.45844603534,0.0
-1729463.6043139019,-336134.45844603534,0.0
-1726153.2773270705,-336134.45844603534,0.0
-1722842.950340239,-336134.45844603534,0.0
-1719532.6233534077,-336134.45844603534,0.0
-1716222.2963665763,-336134.45844603534,0.0
-1712911.969379745,-336134.45844603534,0.0
-1709601.6423929136,-336134.45844603534,0.0
-1706291.3154060822,-336134.45844603534,0.0
-1702980.988419251,-336134.45844603534,0.0
-1699670.6614324194,-336134.45844603534,0.0
-1696360.3344455883,-336134.45844603534,0.0
-1693050.007458757,-336134.45844603534,0.0
-1689739.6804719255,-336134.45844603534,0.0
-1686429.3534850942,-336134.45844603534,0.0
-1683119.0264982628,-336134.45844603534,0.0
-1679808.6995114314,-336134.45844603534,0.0
-1676498.3725246,-336134.45844603534,0.0
-1673188.0455377686,-336134.45844603534,0.0
-1669877.7185509373,-336134.45844603534,0.0
-1666567.3915641059,-336134.45844603534,0.0
-1663257.0645772745,-336134.45844603534,0.0
-1659946.737590443,-336134.45844603534,0.0
-1656636.4106036117,-336134.45844603534,0.0
-1653326.0836167803,-336134.45844603534,0.0
-1650015.756629949,-336134.45844603534,0.0
-1646705.4296431176,-336134.45844603534,0.0
-1643395.1026562862,-336134.45844603534,0.0
-1640084.7756694548,-336134.45844603534,0.0
-1636774.4486826234,-336134.45844603534,0.0
-1633464.121695792,-336134.45844603534,0.0
-1630153.7947089607,-336134.45844603534,0.0
-1626843.4677221293,-336134.45844603534,0.0
-1623533.140735298,-336134.45844603534,0.0
-1620222.8137484665,-336134.45844603534,0.0
-1616912.4867616352,-336134.45844603534,0.0
-1613602.1597748038,-336134.45844603534,0.0
-1610291.8327879724,-336134.45844603534,0.0
-1606981.505801141,-336134.45844603534,0.0
-1603671.1788143096,-336134.45844603534,0.0
-1600360.8518274785,-336134.45844603534,0.0
-1597050.524840647,-336134.45844603534,0.0
-1593740.1978538157,-336134.45844603534,0.0
-1590429.8708669841,-336134.45844603534,0.0
-1587119.543880153,-336134.45844603534,0.0
-1583809.2168933216,-336134.45844603534,0.0
-1580498.8899064902,-336134.45844603534,0.0
-1577188.5629196586,-336134.45844603534,0.0
-1573878.2359328275,-336134.45844603534,0.0
-1570567.908945996,-336134.45844603534,0.0
-1567257.5819591647,-336134.45844603534,5.030881862751567
-1563947.2549723333,-336134.45844603534,4.997509631614219
-1560636.927985502,-336134.45844603534,5.07177928056423
-1557326.6009986706,-336134.45844603534,5.06015448184991
-1554016.2740118392,-336134.45844603534,3.5718121644375698
-1550705.9470250078,-336134.45844603534,0.5883195902072909
-1547395.6200381764,-336134.45844603534,0.0
-1544085.293051345,-336134.45844603534,0.0
-1540774.9660645137,-336134.45844603534,0.0
-1537464.6390776823,-336134.45844603534,0.0
-1534154.312090851,-336134.45844603534,-4.017408947291454
-1530843.9851040195,-336134.45844603534,0.0
-1527533.6581171881,-336134.45844603534,0.0
-1524223.3311303568,-336134.45844603534,0.0
-1520913.0041435254,-336134.45844603534,0.0
-1517602.677156694,-336134.45844603534,-2.3984686851086137
-1514292.3501698626,-336134.45844603534,0.0
-1510982.0231830315,-336134.45844603534,0.0
-1507671.6961961999,-336134.45844603534,0.0
-1504361.3692093687,-336134.45844603534,0.0
-1501051.042222537,-336134.45844603534,-1.5274763708899648
-1497740.715235706,-336134.45844603534,0.0
-1494430.3882488746,-336134.45844603534,0.0
-1491120.0612620432,-336134.45844603534,0.0
-1487809.7342752116,-336134.45844603534,0.0
-1484499.4072883804,-336134.45844603534,-0.8508035888411191
-1481189.0803015488,-336134.45844603534,0.0
-1477878.7533147177,-336134.45844603534,0.0
-1474568.4263278863,-336134.45844603534,0.0
-1471258.099341055,-336134.45844603534,0.0
-1467947.7723542235,-336134.45844603534,-2.4068141500721545
-1464637.4453673922,-336134.45844603534,0.0
-1461327.1183805608,-336134.45844603534,0.0
-1458016.7913937294,-336134.45844603534,0.0
-1454706.464406898,-336134.45844603534,0.0
-1451396.1374200666,-336134.45844603534,0.0
-1448085.8104332353,-336134.45844603534,0.0
-1444775.4834464039,-336134.45844603534,-0.9422102075936104
-1441465.1564595725,-336134.45844603534,-0.8809927121439111
-1438154.829472741,-336134.45844603534,-0.940819144273598
-1434844.5024859097,-336134.45844603534,-1.1278807748729103
-1431534.1754990784,-336134.45844603534,-1.4277187877369084
-1428223.848512247,-336134.45844603534,0.0
-1424913.5215254156,-336134.45844603534,0.0
-1421603.1945385842,-336134.45844603534,-1.1150627502467914
-1418292.8675517528,-336134.45844603534,-1.356562129535705
-1414982.5405649215,-336134.45844603534,0.0
-1411672.21357809,-336134.45844603534,0.0
-1408361.886591259,-336134.45844603534,0.0
-1405051.5596044273,-336134.45844603534,-0.8939350682912754
-1401741.2326175962,-336134.45844603534,0.0
-1398430.9056307646,-336134.45844603534,0.0
-1395120.5786439334,-336134.45844603534,0.0
-1391810.2516571018,-336134.45844603534,0.0
-1388499.9246702706,-336134.45844603534,-1.1150587970624561
-1385189.597683439,-336134.45844603534,-0.44634147061119955
-1381879.270696608,-336134.45844603534,0.011226898708927707
-1378568.9437097765,-336134.45844603534,0.0034310485905509475
-1375258.6167229451,-336134.45844603534,-0.01576137332101059
-1371948.2897361137,-336134.45844603534,0.10911402221686703
-1368637.9627492824,-336134.45844603534,0.0
-1365327.635762451,-336134.45844603534,0.0
-1362017.3087756196,-336134.45844603534,0.0
-1358706.9817887882,-336134.45844603534,0.0
-1355396.6548019568,-336134.45844603534,-0.14060925828426063
-1352086.3278151255,-336134.45844603534,0.0
-1348776.000828294,-336134.45844603534,0.0
-1345465.6738414627,-336134.45844603534,0.0
-1342155.3468546313,-336134.45844603534,0.0
-1338845.0198678,-336134.45844603534,-1.0165625899489164
-1335534.6928809686,-336134.45844603534,0.0
-1332224.3658941372,-336134.45844603534,0.0
-1328914.0389073058,-336134.45844603534,0.0
-1325603.7119204744,-336134.45844603534,-1.340059944084606
-1322293.384933643,-336134.45844603534,-1.34408873733302
-1318983.057946812,-336134.45844603534,-1.2893330221415094
-1315672.7309599803,-336134.45844603534,-1.267268866973453
-1312362.4039731491,-336134.45844603534,-1.1902267643063924
-1309052.0769863175,-336134.45844603534,0.0
-1305741.7499994864,-336134.45844603534,-1.3085195385800354
-1302431.4230126548,-336134.45844603534,0.0
-1299121.0960258236,-336134.45844603534,0.0
-1295810.769038992,-336134.45844603534,0.0
-1292500.4420521609,-336134.45844603534,0.6269326073499524
-1289190.1150653292,-336134.45844603534,0.9598016796786563
-1285879.788078498,-336134.45844603534,0.0
-1282569.4610916665,-336134.45844603534,0.0
-1279259.1341048353,-336134.45844603534,0.0
-1275948.807118004,-336134.45844603534,4.46563665157849
-1272638.4801311726,-336134.45844603534,3.8392936104918873
-1269328.1531443412,-336134.45844603534,0.0
-1266017.8261575098,-336134.45844603534,2.167479263176127
-1262707.4991706784,-336134.45844603534,4.328724604221985
-1259397.172183847,-336134.45844603534,4.2433948372568375
-1256086.8451970157,-336134.45844603534,4.249655429655168
-1252776.5182101843,-336134.45844603534,4.3137166100772735
-1249466.191223353,-336134.45844603534,0.0
-1246155.8642365215,-336134.45844603534,0.0
-1242845.5372496904,-336134.45844603534,2.184210490466319
-1239535.2102628588,-336134.45844603534,0.0
-1236224.8832760276,-336134.45844603534,0.0
-1232914.556289196,-336134.45844603534,0.0
-1229604.2293023646,-336134.45844603534,0.0
-1226293.9023155333,-336134.45844603534,-1.6347247428098557
-1222983.5753287019,-336134.45844603534,0.0
-1219673.2483418705,-336134.45844603534,0.0
-1216362.921355039,-336134.45844603534,0.0
-1213052.5943682077,-336134.45844603534,0.0
-1209742.2673813766,-336134.45844603534,-0.9681020943579193
-1206431.940394545,-336134.45844603534,-1.2900661819076995
-1203121.6134077138,-336134.45844603534,-1.5748507963564702
-1199811.2864208822,-336134.45844603534,-1.9063057570413489
-1196500.959434051,-336134.45844603534,-2.009494172353952
-1193190.6324472197,-336134.45844603534,-2.110755919190333
-1189880.3054603883,-336134.45844603534,0.0
-1186569.978473557,-336134.45844603534,0.0
-1183259.6514867255,-336134.45844603534,0.0
-1179949.324499894,-336134.45844603534,0.0
-1176638.9975130628,-336134.45844603534,-1.7392120028445932
-1173328.6705262312,-336134.45844603534,0.0
-1170018.3435394,-336134.45844603534,0.0
-1166708.0165525684,-336134.45844603534,-2.0767432167943483
-1163397.6895657373,-336134.45844603534,-2.182825548926355
-1160087.362578906,-336134.45844603534,-2.0811999804236323
-1156777.0355920745,-336134.45844603534,0.0
-1153466.7086052431,-336134.45844603534,0.0
-1150156.3816184117,-336134.45844603534,0.0
-1146846.0546315804,-336134.45844603534,-2.730936222148458
-1143535.727644749,-336134.45844603534,-2.8881807646313638
-1140225.4006579176,-336134.45844603534,0.0
-1136915.0736710862,-336134.45844603534,0.0
-1133604.7466842548,-336134.45844603534,0.0
-1130294.4196974235,-336134.45844603534,-2.97222560482536
-1126984.0927105923,-336134.45844603534,-3.0923062146121194
-1123673.7657237607,-336134.45844603534,0.0
-1120363.4387369296,-336134.45844603534,0.0
-1117053.111750098,-336134.45844603534,0.0
-1113742.7847632668,-336134.45844603534,-3.2746682191651946
-1110432.4577764352,-336134.45844603534,0.0
-1107122.130789604,-336134.45844603534,0.0
-1103811.8038027724,-336134.45844603534,0.0
-1100501.4768159413,-336134.45844603534,0.0
-1097191.1498291097,-336134.45844603534,0.0
-1093880.8228422785,-336134.45844603534,0.0
-1090570.495855447,-336134.45844603534,0.0
-1087260.1688686158,-336134.45844603534,0.0
-1083949.8418817841,-336134.45844603534,0.0
-1080639.514894953,-336134.45844603534,0.0
-1077329.1879081216,-336134.45844603534,0.0
-1074018.8609212902,-336134.45844603534,0.0
-1070708.5339344589,-336134.45844603534,0.0
-1067398.2069476275,-336134.45844603534,0.0
-1064087.879960796,-336134.45844603534,0.0
-1060777.5529739647,-336134.45844603534,0.0
-1057467.2259871333,-336134.45844603534,0.0
-1054156.899000302,-336134.45844603534,0.0
-1050846.5720134706,-336134.45844603534,0.0
-1047536.2450266392,-336134.45844603534,0.0
-1044225.9180398078,-336134.45844603534,0.0
-1040915.5910529764,-336134.45844603534,0.0
-1037605.264066145,-336134.45844603534,0.0
-1034294.9370793137,-336134.45844603534,0.0
-1030984.6100924823,-336134.45844603534,0.0
-1027674.283105651,-336134.45844603534,0.0
-1024363.9561188195,-336134.45844603534,0.0
-1021053.6291319883,-336134.45844603534,0.0
-1017743.3021451568,-336134.45844603534,0.0
-1014432.9751583255,-336134.45844603534,0.0
-1011122.6481714941,-336134.45844603534,0.0
-1007812.3211846628,-336134.45844603534,0.0
-1004501.9941978314,-336134.45844603534,0.0
-1001191.667211,-336134.45844603534,0.0
-1845325.048853,-332501.18899014906,0.0
-1842014.7218661685,-332501.18899014906,0.0
-1838704.3948793372,-332501.18899014906,0.0
-1835394.0678925058,-332501.18899014906,0.0
-1832083.7409056744,-332501.18899014906,0.0
-1828773.413918843,-332501.18899014906,0.0
-1825463.0869320116,-332501.18899014906,0.0
-1822152.7599451803,-332501.18899014906,0.0
-1818842.432958349,-332501.18899014906,0.0
-1815532.1059715175,-332501.18899014906,0.0
-1812221.7789846861,-332501.18899014906,0.0
-1808911.4519978547,-332501.18899014906,0.0
-1805601.1250110234,-332501.18899014906,0.0
-1802290.798024192,-332501.18899014906,0.0
-1798980.4710373606,-332501.18899014906,0.0
-1795670.1440505292,-332501.18899014906,0.0
-1792359.817063698,-332501.18899014906,0.0
-1789049.4900768667,-332501.18899014906,0.0
-1785739.1630900353,-332501.18899014906,0.0
-1782428.836103204,-332501.18899014906,0.0
-1779118.5091163726,-332501.18899014906,0.0
-1775808.1821295412,-332501.18899014906,0.0
-1772497.8551427098,-332501.18899014906,0.0
-1769187.5281558784,-332501.18899014906,0.0
-1765877.201169047,-332501.18899014906,0.0
-1762566.8741822157,-332501.18899014906,0.0
-1759256.5471953843,-332501.18899014906,0.0
-1755946.220208553,-332501.18899014906,0.0
-1752635.8932217215,-332501.18899014906,0.0
-1749325.5662348901,-332501.18899014906,0.0
-1746015.2392480588,-332501.18899014906,0.0
-1742704.9122612274,-332501.18899014906,0.0
-1739394.585274396,-332501.18899014906,0.0
-1736084.2582875646,-332501.18899014906,0.0
-1732773.9313007332,-332501.18899014906,0.0
-1729463.6043139019,-332501.18899014906,0.0
-1726153.2773270705,-332501.18899014906,0.0
-1722842.950340239,-332501.18899014906,0.0
-1719532.6233534077,-332501.18899014906,0.0
-1716222.2963665763,-332501.18899014906,0.0
-1712911.969379745,-332501.18899014906,0.0
-1709601.6423929136,-332501.18899014906,0.0
-1706291.3154060822,-332501.18899014906,0.0
-1702980.988419251,-332501.18899014906,0.0
-1699670.6614324194,-332501.18899014906,0.0
-1696360.3344455883,-332501.18899014906,0.0
-1693050.007458757,-332501.18899014906,0.0
-1689739.6804719255,-332501.18899014906,0.0
-1686429.3534850942,-332501.18899014906,0.0
-1683119.0264982628,-332501.18899014906,0.0
-1679808.6995114314,-332501.18899014906,0.0
-1676498.3725246,-332501.18899014906,0.0
-1673188.0455377686,-332501.18899014906,0.0
-1669877.7185509373,-332501.18899014906,0.0
-1666567.3915641059,-332501.18899014906,0.0
-1663257.0645772745,-332501.18899014906,0.0
-1659946.737590443,-332501.18899014906,0.0
-1656636.4106036117,-332501.18899014906,0.0
-1653326.0836167803,-332501.18899014906,0.0
-1650015.756629949,-332501.18899014906,0.0
-1646705.4296431176,-332501.18899014906,0.0
-1643395.1026562862,-332501.18899014906,0.0
-1640084.7756694548,-332501.18899014906,0.0
-1636774.4486826234,-332501.18899014906,0.0
-1633464.121695792,-332501.18899014906,0.0
-1630153.7947089607,-332501.18899014906,0.0
-1626843.4677221293,-332501.18899014906,0.0
-1623533.140735298,-332501.18899014906,0.0
-1620222.8137484665,-332501.18899014906,0.0
-1616912.4867616352,-332501.18899014906,0.0
-1613602.1597748038,-332501.18899014906,0.0
-1610291.8327879724,-332501.18899014906,0.0
-1606981.505801141,-332501.18899014906,0.0
-1603671.1788143096,-332501.18899014906,0.0
-1600360.8518274785,-332501.18899014906,0.0
-1597050.524840647,-332501.18899014906,0.0
-1593740.1978538157,-332501.18899014906,0.0
-1590429.8708669841,-332501.18899014906,0.0
-1587119.543880153,-332501.18899014906,0.0
-1583809.2168933216,-332501.18899014906,0.0
-1580498.8899064902,-332501.18899014906,0.0
-1577188.5629196586,-332501.18899014906,0.0
-1573878.2359328275,-332501.18899014906,0.0
-1570567.908945996,-332501.18899014906,0.0
-1567257.5819591647,-332501.18899014906,4.998830955162614
-1563947.2549723333,-332501.18899014906,0.0
-1560636.927985502,-332501.18899014906,0.0
-1557326.6009986706,-332501.18899014906,0.0
-1554016.2740118392,-332501.18899014906,0.0
-1550705.9470250078,-332501.18899014906,1.914627729331833
-1547395.6200381764,-332501.18899014906,-0.16601621436870861
-1544085.293051345,-332501.18899014906,-1.042290967050512
-1540774.9660645137,-332501.18899014906,-1.4722802031058873
-1537464.6390776823,-332501.18899014906,-1.9547028549063392
-1534154.312090851,-332501.18899014906,-3.0691812268599605
-1530843.9851040195,-332501.18899014906,0.0
-1527533.6581171881,-332501.18899014906,0.0
-1524223.3311303568,-332501.18899014906,0.0
-1520913.0041435254,-332501.18899014906,0.0
-1517602.677156694,-332501.18899014906,-2.9119057350567297
-1514292.3501698626,-332501.18899014906,0.0
-1510982.0231830315,-332501.18899014906,0.0
-1507671.6961961999,-332501.18899014906,0.0
-1504361.3692093687,-332501.18899014906,0.0
-1501051.042222537,-332501.18899014906,-1.2145830578790546
-1497740.715235706,-332501.18899014906,0.0
-1494430.3882488746,-332501.18899014906,0.0
-1491120.0612620432,-332501.18899014906,0.0
-1487809.7342752116,-332501.18899014906,-1.2302634036472062
-1484499.4072883804,-332501.18899014906,-0.9669417184932838
-1481189.0803015488,-332501.18899014906,0.0
-1477878.7533147177,-332501.18899014906,0.0
-1474568.4263278863,-332501.18899014906,0.0
-1471258.099341055,-332501.18899014906,-1.5649548416984413
-1467947.7723542235,-332501.18899014906,-1.1258389614317497
-1464637.4453673922,-332501.18899014906,0.0
-1461327.1183805608,-332501.18899014906,0.0
-1458016.7913937294,-332501.18899014906,0.0
-1454706.464406898,-332501.18899014906,0.0
-1451396.1374200666,-332501.18899014906,0.0
-1448085.8104332353,-332501.18899014906,0.0
-1444775.4834464039,-332501.18899014906,0.0
-1441465.1564595725,-332501.18899014906,0.0
-1438154.829472741,-332501.18899014906,-1.2053374937187455
-1434844.5024859097,-332501.18899014906,0.0
-1431534.1754990784,-332501.18899014906,-1.4231965525815882
-1428223.848512247,-332501.18899014906,-1.3087287771320364
-1424913.5215254156,-332501.18899014906,-1.110944997336256
-1421603.1945385842,-332501.18899014906,-1.294489793860616
-1418292.8675517528,-332501.18899014906,-1.6685722819983408
-1414982.5405649215,-332501.18899014906,0.0
-1411672.21357809,-332501.18899014906,0.0
-1408361.886591259,-332501.18899014906,0.0
-1405051.5596044273,-332501.18899014906,-1.1472120904070127
-1401741.2326175962,-332501.18899014906,0.0
-1398430.9056307646,-332501.18899014906,0.0
-1395120.5786439334,-332501.18899014906,0.0
-1391810.2516571018,-332501.18899014906,0.0
-1388499.9246702706,-332501.18899014906,-1.1714228775692637
-1385189.597683439,-332501.18899014906,0.0
-1381879.270696608,-332501.18899014906,0.0
-1378568.9437097765,-332501.18899014906,0.0
-1375258.6167229451,-332501.18899014906,0.0
-1371948.2897361137,-332501.18899014906,-0.13645219589560698
-1368637.9627492824,-332501.18899014906,-0.02246853191672331
-1365327.635762451,-332501.18899014906,0.0478839526619638
-1362017.3087756196,-332501.18899014906,-0.04815414714671265
-1358706.9817887882,-332501.18899014906,-0.20956083092315653
-1355396.6548019568,-332501.18899014906,-0.3332028893646948
-1352086.3278151255,-332501.18899014906,0.0
-1348776.000828294,-332501.18899014906,0.0
-1345465.6738414627,-332501.18899014906,0.0
-1342155.3468546313,-332501.18899014906,0.0
-1338845.0198678,-332501.18899014906,-0.847019422229023
-1335534.6928809686,-332501.18899014906,0.0
-1332224.3658941372,-332501.18899014906,0.0
-1328914.0389073058,-332501.18899014906,0.0
-1325603.7119204744,-332501.18899014906,-1.498192015568425
-1322293.384933643,-332501.18899014906,-1.4782850464542643
-1318983.057946812,-332501.18899014906,-1.5059267038281723
-1315672.7309599803,-332501.18899014906,-1.4863731391572865
-1312362.4039731491,-332501.18899014906,-1.23790545496939
-1309052.0769863175,-332501.18899014906,-1.0875611702950105
-1305741.7499994864,-332501.18899014906,-1.0732289310916385
-1302431.4230126548,-332501.18899014906,-1.0490260499751316
-1299121.0960258236,-332501.18899014906,-1.1508089153692789
-1295810.769038992,-332501.18899014906,0.0
-1292500.4420521609,-332501.18899014906,-0.5129054292783148
-1289190.1150653292,-332501.18899014906,0.0
-1285879.788078498,-332501.18899014906,0.0
-1282569.4610916665,-332501.18899014906,0.0
-1279259.1341048353,-332501.18899014906,0.0
-1275948.807118004,-332501.18899014906,4.509032407879409
-1272638.4801311726,-332501.18899014906,0.0
-1269328.1531443412,-332501.18899014906,0.0
-1266017.8261575098,-332501.18899014906,0.0
-1262707.4991706784,-332501.18899014906,0.0
-1259397.172183847,-332501.18899014906,4.3437663125349655
-1256086.8451970157,-332501.18899014906,0.0
-1252776.5182101843,-332501.18899014906,0.0
-1249466.191223353,-332501.18899014906,4.481184059787547
-1246155.8642365215,-332501.18899014906,3.716735687542545
-1242845.5372496904,-332501.18899014906,2.3034808767172383
-1239535.2102628588,-332501.18899014906,1.7181005266442932
-1236224.8832760276,-332501.18899014906,0.0
-1232914.556289196,-332501.18899014906,0.0
-1229604.2293023646,-332501.18899014906,0.0
-1226293.9023155333,-332501.18899014906,-1.7358500186715222
-1222983.5753287019,-332501.18899014906,0.0
-1219673.2483418705,-332501.18899014906,0.0
-1216362.921355039,-332501.18899014906,0.0
-1213052.5943682077,-332501.18899014906,0.0
-1209742.2673813766,-332501.18899014906,-1.0693076067183416
-1206431.940394545,-332501.18899014906,0.0
-1203121.6134077138,-332501.18899014906,0.0
-1199811.2864208822,-332501.18899014906,0.0
-1196500.959434051,-332501.18899014906,0.0
-1193190.6324472197,-332501.18899014906,-2.19850650568704
-1189880.3054603883,-332501.18899014906,-2.390400164358981
-1186569.978473557,-332501.18899014906,-2.1576112364222046
-1183259.6514867255,-332501.18899014906,-1.9282779464316564
-1179949.324499894,-332501.18899014906,-1.7420672727042115
-1176638.9975130628,-332501.18899014906,-1.5951095238200501
-1173328.6705262312,-332501.18899014906,0.0
-1170018.3435394,-332501.18899014906,0.0
-1166708.0165525684,-332501.18899014906,0.0
-1163397.6895657373,-332501.18899014906,-2.1345223617734637
-1160087.362578906,-332501.18899014906,-2.3324941894164124
-1156777.0355920745,-332501.18899014906,-2.406380779053075
-1153466.7086052431,-332501.18899014906,0.0
-1150156.3816184117,-332501.18899014906,0.0
-1146846.0546315804,-332501.18899014906,-3.0584662175060062
-1143535.727644749,-332501.18899014906,0.0
-1140225.4006579176,-332501.18899014906,0.0
-1136915.0736710862,-332501.18899014906,0.0
-1133604.7466842548,-332501.18899014906,0.0
-1130294.4196974235,-332501.18899014906,0.0
-1126984.0927105923,-332501.18899014906,0.0
-1123673.7657237607,-332501.18899014906,0.0
-1120363.4387369296,-332501.18899014906,0.0
-1117053.111750098,-332501.18899014906,0.0
-1113742.7847632668,-332501.18899014906,-3.268099224576295
-1110432.4577764352,-332501.18899014906,0.0
-1107122.130789604,-332501.18899014906,0.0
-1103811.8038027724,-332501.18899014906,0.0
-1100501.4768159413,-332501.18899014906,0.0
-1097191.1498291097,-332501.18899014906,0.0
-1093880.8228422785,-332501.18899014906,0.0
-1090570.495855447,-332501.18899014906,0.0
-1087260.1688686158,-332501.18899014906,0.0
-1083949.8418817841,-332501.18899014906,0.0
-1080639.514894953,-332501.18899014906,0.0
-1077329.1879081216,-332501.18899014906,0.0
-1074018.8609212902,-332501.18899014906,0.0
-1070708.5339344589,-332501.18899014906,0.0
-1067398.2069476275,-332501.18899014906,0.0
-1064087.879960796,-332501.18899014906,0.0
-1060777.5529739647,-332501.18899014906,0.0
-1057467.2259871333,-332501.18899014906,0.0
-1054156.899000302,-332501.18899014906,0.0
-1050846.5720134706,-332501.18899014906,0.0
-1047536.2450266392,-332501.18899014906,0.0
-1044225.9180398078,-332501.18899014906,0.0
-1040915.5910529764,-332501.18899014906,0.0
-1037605.264066145,-332501.18899014906,0.0
-1034294.9370793137,-332501.18899014906,0.0
-1030984.6100924823,-332501.18899014906,0.0
-1027674.283105651,-332501.18899014906,0.0
-1024363.9561188195,-332501.18899014906,0.0
-1021053.6291319883,-332501.18899014906,0.0
-1017743.3021451568,-332501.18899014906,0.0
-1014432.9751583255,-332501.18899014906,0.0
-1011122.6481714941,-332501.18899014906,0.0
-1007812.3211846628,-332501.18899014906,0.0
-1004501.9941978314,-332501.18899014906,0.0
-1001191.667211,-332501.18899014906,0.0
-1845325.048853,-328867.9195342628,0.0
-1842014.7218661685,-328867.9195342628,0.0
-1838704.3948793372,-328867.9195342628,0.0
-1835394.0678925058,-328867.9195342628,0.0
-1832083.7409056744,-328867.9195342628,0.0
-1828773.413918843,-328867.9195342628,0.0
-1825463.0869320116,-328867.9195342628,0.0
-1822152.7599451803,-328867.9195342628,0.0
-1818842.432958349,-328867.9195342628,0.0
-1815532.1059715175,-328867.9195342628,0.0
-1812221.7789846861,-328867.9195342628,0.0
-1808911.4519978547,-328867.9195342628,0.0
-1805601.1250110234,-328867.9195342628,0.0
-1802290.798024192,-328867.9195342628,0.0
-1798980.4710373606,-328867.9195342628,0.0
-1795670.1440505292,-328867.9195342628,0.0
-1792359.817063698,-328867.9195342628,0.0
-1789049.4900768667,-328867.9195342628,0.0
-1785739.1630900353,-328867.9195342628,0.0
-1782428.836103204,-328867.9195342628,0.0
-1779118.5091163726,-328867.9195342628,0.0
-1775808.1821295412,-328867.9195342628,0.0
-1772497.8551427098,-328867.9195342628,0.0
-1769187.5281558784,-328867.9195342628,0.0
-1765877.201169047,-328867.9195342628,0.0
-1762566.8741822157,-328867.9195342628,0.0
-1759256.5471953843,-328867.9195342628,0.0
-1755946.220208553,-328867.9195342628,0.0
-1752635.8932217215,-328867.9195342628,0.0
-1749325.5662348901,-328867.9195342628,0.0
-1746015.2392480588,-328867.9195342628,0.0
-1742704.9122612274,-328867.9195342628,0.0
-1739394.585274396,-328867.9195342628,0.0
-1736084.2582875646,-328867.9195342628,0.0
-1732773.9313007332,-328867.9195342628,0.0
-1729463.6043139019,-328867.9195342628,0.0
-1726153.2773270705,-328867.9195342628,0.0
-1722842.950340239,-328867.9195342628,0.0
-1719532.6233534077,-328867.9195342628,0.0
-1716222.2963665763,-328867.9195342628,0.0
-1712911.969379745,-328867.9195342628,0.0
-1709601.6423929136,-328867.9195342628,0.0
-1706291.3154060822,-328867.9195342628,0.0
-1702980.988419251,-328867.9195342628,0.0
-1699670.6614324194,-328867.9195342628,0.0
-1696360.3344455883,-328867.9195342628,0.0
-1693050.007458757,-328867.9195342628,0.0
-1689739.6804719255,-328867.9195342628,0.0
-1686429.3534850942,-328867.9195342628,0.0
-1683119.0264982628,-328867.9195342628,0.0
-1679808.6995114314,-328867.9195342628,0.0
-1676498.3725246,-328867.9195342628,0.0
-1673188.0455377686,-328867.9195342628,0.0
-1669877.7185509373,-328867.9195342628,0.0
-1666567.3915641059,-328867.9195342628,0.0
-1663257.0645772745,-328867.9195342628,0.0
-1659946.737590443,-328867.9195342628,0.0
-1656636.4106036117,-328867.9195342628,0.0
-1653326.0836167803,-328867.9195342628,0.0
-1650015.756629949,-328867.9195342628,0.0
-1646705.4296431176,-328867.9195342628,0.0
-1643395.1026562862,-328867.9195342628,0.0
-1640084.7756694548,-328867.9195342628,0.0
-1636774.4486826234,-328867.9195342628,0.0
-1633464.121695792,-328867.9195342628,0.0
-1630153.7947089607,-328867.9195342628,0.0
-1626843.4677221293,-328867.9195342628,0.0
-1623533.140735298,-328867.9195342628,0.0
-1620222.8137484665,-328867.9195342628,0.0
-1616912.4867616352,-328867.9195342628,0.0
-1613602.1597748038,-328867.9195342628,0.0
-1610291.8327879724,-328867.9195342628,0.0
-1606981.505801141,-328867.9195342628,0.0
-1603671.1788143096,-328867.9195342628,0.0
-1600360.8518274785,-328867.9195342628,0.0
-1597050.524840647,-328867.9195342628,0.0
-1593740.1978538157,-328867.9195342628,0.0
-1590429.8708669841,-328867.9195342628,0.0
-1587119.543880153,-328867.9195342628,0.0
-1583809.2168933216,-328867.9195342628,0.0
-1580498.8899064902,-328867.9195342628,0.0
-1577188.5629196586,-328867.9195342628,0.0
-1573878.2359328275,-328867.9195342628,0.0
-1570567.908945996,-328867.9195342628,0.0
-1567257.5819591647,-328867.9195342628,4.999999999999623
-1563947.2549723333,-328867.9195342628,0.0
-1560636.927985502,-328867.9195342628,0.0
-1557326.6009986706,-328867.9195342628,0.0
-1554016.2740118392,-328867.9195342628,0.0
-1550705.9470250078,-328867.9195342628,4.587856575089404
-1547395.6200381764,-328867.9195342628,0.0
-1544085.293051345,-328867.9195342628,0.0
-1540774.9660645137,-328867.9195342628,0.0
-1537464.6390776823,-328867.9195342628,-1.9376352321337162
-1534154.312090851,-328867.9195342628,-2.155724562755145
-1530843.9851040195,-328867.9195342628,-2.706057094384598
-1527533.6581171881,-328867.9195342628,-2.730254912440204
-1524223.3311303568,-328867.9195342628,-2.5646351636242035
-1520913.0041435254,-328867.9195342628,-2.8398613962613846
-1517602.677156694,-328867.9195342628,-2.8229820799336767
-1514292.3501698626,-328867.9195342628,0.0
-1510982.0231830315,-328867.9195342628,0.0
